Number,Index,Lot,pH,Temp,Voltage,Datetime,Defect,DATE_ONLY,pH_abs_diff,pH_roll_mean_3,pH_roll_std_3,pH_acc,Temp_abs_diff,Temp_roll_mean_3,Temp_roll_std_3,Temp_acc,Voltage_abs_diff,Voltage_roll_mean_3,Voltage_roll_std_3,Voltage_acc,gmm_score,gmm_pred,knn_maha_score,knn_maha_pred,iforest_raw_pred,iforest_score,iforest_pred,lof_raw_pred,lof_score,lof_pred,normal_votes,final_label
41324,338,5,1.88,40.56,13.85,2021-10-20 16:57:46,0,2021-10-20,0.2400000000000002,2.0600000000000005,0.15874507866387494,-0.18000000000000016,0.5999999999999943,41.14333333333334,0.5751811308911606,-0.04999999999999005,5.799999999999999,17.22,3.012092296062656,-7.289999999999997,10.360476873117499,ANOMALY,2.6365507559388517,ANOMALY,-1,0.5278921788547888,ANOMALY,-1,1.2581658812783487,ANOMALY,0,ANOMALY
41325,339,5,2.19,40.55,19.93,2021-10-20 16:57:51,0,2021-10-20,0.31000000000000005,2.0633333333333335,0.16258331197676207,0.5500000000000003,0.010000000000005116,40.75666666666667,0.34933269720025684,0.5899999999999892,6.08,17.81,3.4323170016768563,11.879999999999999,15.694090615057695,ANOMALY,3.430043736717553,ANOMALY,-1,0.5881848385740269,ANOMALY,-1,1.6472701986492635,ANOMALY,0,ANOMALY
41326,340,5,1.83,41.14,17.68,2021-10-20 16:57:56,0,2021-10-20,0.3599999999999999,1.9666666666666668,0.1950213663507999,-0.6699999999999999,0.5900000000000034,40.75,0.3377869150809023,0.6000000000000085,2.25,17.153333333333332,3.074025590871576,-8.33,17.531259067685678,ANOMALY,3.3255070812366787,ANOMALY,-1,0.5610202136990453,ANOMALY,-1,1.4032822912489216,ANOMALY,0,ANOMALY
41397,411,6,1.9,37.39,13.65,2021-10-20 17:04:12,0,2021-10-20,0.18999999999999995,2.0399999999999996,0.12288205727444411,-0.1499999999999999,6.049999999999997,40.57333333333333,3.037405691265716,-8.599999999999994,1.7599999999999998,15.979999999999999,2.661183947043109,1.709999999999999,15.984960662355856,ANOMALY,4.050638830903289,ANOMALY,-1,0.5749823379261276,ANOMALY,-1,1.1386503262730772,ANOMALY,0,ANOMALY
41398,412,6,2.12,43.89,17.7,2021-10-20 17:04:17,0,2021-10-20,0.2200000000000002,2.0366666666666666,0.11930353445448762,0.41000000000000014,6.5,41.57333333333333,3.629853073243234,12.549999999999997,4.049999999999999,15.586666666666666,2.0307716103326987,5.809999999999999,13.9056002104239,ANOMALY,4.015245956012229,ANOMALY,-1,0.5859512344691062,ANOMALY,-1,1.1571433521043648,ANOMALY,0,ANOMALY
41399,413,6,1.96,41.14,15.08,2021-10-20 17:04:22,0,2021-10-20,0.16000000000000014,1.9933333333333334,0.11372481406154517,-0.38000000000000034,2.75,40.80666666666667,3.2627953250753206,-9.25,2.619999999999999,15.476666666666667,2.053931190019096,-6.669999999999998,14.803465727351732,ANOMALY,4.287800783045446,ANOMALY,-1,0.5280012437889443,ANOMALY,-1,1.4129320618422423,ANOMALY,0,ANOMALY
41439,453,7,1.84,41.05,17.12,2021-10-20 17:08:03,0,2021-10-20,0.4099999999999999,2.026666666666667,0.20744477176668746,-0.6699999999999999,1.029999999999994,41.70666666666667,2.0937128106149583,5.059999999999988,0.13000000000000256,16.986666666666668,0.13503086067021394,-0.009999999999994458,12.334582020227733,ANOMALY,2.5750246901354155,ANOMALY,-1,0.5046919570225225,ANOMALY,-1,1.1857266333178926,ANOMALY,0,ANOMALY
41483,497,8,1.82,40.67,15.48,2021-10-20 17:12:04,0,2021-10-20,0.3699999999999999,1.9766666666666666,0.19139836293274148,-0.6399999999999999,0.0899999999999963,41.086666666666666,0.6453164598344975,0.980000000000004,0.25,16.123333333333335,1.336650041459354,2.6799999999999997,10.595586474564719,ANOMALY,2.5449995791582163,ANOMALY,-1,0.5163480956100877,ANOMALY,-1,1.1401890674263864,ANOMALY,0,ANOMALY
41534,548,8,1.88,42.04,16.95,2021-10-20 17:16:19,0,2021-10-20,0.43000000000000016,2.08,0.2165640782770769,-0.6900000000000004,0.9099999999999966,41.95666666666667,0.7883104295474836,2.479999999999997,2.7300000000000004,17.3,2.225735833381848,-7.140000000000001,10.257347396491612,ANOMALY,2.7993211948163292,ANOMALY,-1,0.5141352509214023,ANOMALY,-1,1.1518477028524496,ANOMALY,0,ANOMALY
41586,600,9,1.84,40.56,15.37,2021-10-20 17:21:01,0,2021-10-20,0.30999999999999983,2.043333333333333,0.17616280348965183,-0.3199999999999996,0.12000000000000455,41.916666666666664,2.45447210889295,4.430000000000007,2.1500000000000004,16.07,1.2559856687080309,-4.35,15.472737753247236,ANOMALY,2.9883557616118304,ANOMALY,-1,0.5076468605164695,ANOMALY,-1,1.1708454511128115,ANOMALY,0,ANOMALY
41615,629,10,2.12,40.52,19.93,2021-10-20 17:23:48,0,2021-10-20,0.06999999999999984,2.0399999999999996,0.20223748416156653,-0.44999999999999973,0.22999999999999687,42.059999999999995,2.470850056154764,3.9299999999999997,2.0199999999999996,19.02,1.0247438704378682,3.3299999999999983,18.791399244836512,ANOMALY,3.22831046255326,ANOMALY,-1,0.5205870398095608,ANOMALY,-1,1.2050267288575274,ANOMALY,0,ANOMALY
41628,642,10,1.84,44.18,18.01,2021-10-20 17:24:53,0,2021-10-20,0.42999999999999994,2.0033333333333334,0.2328805129961142,-0.8,4.149999999999999,42.11666666666667,2.075098391241556,6.259999999999998,0.33999999999999986,17.093333333333334,1.3043900234720138,-1.7300000000000022,10.45491748711637,ANOMALY,2.8204495808011947,ANOMALY,-1,0.5466607671995831,ANOMALY,-1,1.241485438680376,ANOMALY,0,ANOMALY
41935,949,14,1.95,40.85,16.51,2021-10-20 17:51:58,0,2021-10-20,0.24,2.21,0.2705549851693738,0.060000000000000275,2.240000000000002,41.70333333333334,1.2115004471041018,-4.160000000000004,1.1400000000000023,16.07,0.6128621378417742,2.1000000000000014,15.089618747943575,ANOMALY,3.212223394532745,ANOMALY,-1,0.5083355332756311,ANOMALY,-1,1.1508083265824598,ANOMALY,0,ANOMALY
42100,1114,17,2.22,42.2,10.88,2021-10-20 18:06:49,0,2021-10-20,0.040000000000000036,2.15,0.08888194417315551,-0.0900000000000003,0.7900000000000063,41.400000000000006,0.8050465825031494,-0.029999999999986926,8.549999999999999,15.99,4.5130145136039586,-10.319999999999999,23.892329264160093,ANOMALY,4.299552562988278,ANOMALY,-1,0.6022418791553238,ANOMALY,-1,1.128515726024658,ANOMALY,0,ANOMALY
42102,1116,17,1.82,42.99,15.27,2021-10-20 18:06:59,0,2021-10-20,0.2699999999999998,2.0433333333333334,0.2040424792373717,-0.13999999999999946,0.519999999999996,42.900000000000006,0.6596211033616055,-1.8299999999999912,2.4800000000000004,14.633333333333333,3.478970154130859,-9.35,20.598362176524464,ANOMALY,4.009015955127319,ANOMALY,-1,0.5542282091750389,ANOMALY,-1,1.147450047737227,ANOMALY,0,ANOMALY
42182,1196,18,1.81,37.67,16.62,2021-10-20 18:14:01,0,2021-10-20,0.3500000000000001,2.0033333333333334,0.17785762095938887,-0.4700000000000002,7.170000000000002,41.29333333333333,3.585614777598582,-10.640000000000008,0.08999999999999986,16.996666666666666,0.5762233363317765,0.8599999999999994,16.092971558712282,ANOMALY,3.9011470492864255,ANOMALY,-1,0.5858140260853392,ANOMALY,-1,1.5613864878066515,ANOMALY,0,ANOMALY
42183,1197,18,2.03,43.11,17.44,2021-10-20 18:14:06,0,2021-10-20,0.21999999999999975,2.0,0.1769180601295422,0.5699999999999998,5.439999999999998,41.873333333333335,3.7415549352285757,12.61,0.8200000000000003,16.923333333333336,0.4497036060933063,0.9100000000000001,13.619086449116383,ANOMALY,4.1199376011116,ANOMALY,-1,0.5395769502226677,ANOMALY,-1,1.4915414007242132,ANOMALY,0,ANOMALY
42210,1224,18,2.17,44.67,19.52,2021-10-20 18:16:22,0,2021-10-20,0.29000000000000004,2.066666666666667,0.16196707484341832,0.56,3.6700000000000017,42.296666666666674,2.0583083669200906,3.8900000000000006,3.549999999999999,16.416666666666668,2.905861891648204,1.339999999999998,10.36530670998002,ANOMALY,3.0640572251106892,ANOMALY,-1,0.5203080506216543,ANOMALY,-1,1.1420610576268966,ANOMALY,0,ANOMALY
42247,1261,19,2.35,44.14,15.19,2021-10-20 18:19:48,0,2021-10-20,0.26000000000000023,2.1466666666666665,0.18175074506954236,0.17000000000000037,3.1000000000000014,42.60333333333333,1.5501720334638034,4.690000000000005,0.21000000000000085,16.763333333333332,2.545394533924617,4.089999999999998,15.92057762632612,ANOMALY,3.416401158126174,ANOMALY,-1,0.5282159956762346,ANOMALY,-1,1.3428995985737857,ANOMALY,0,ANOMALY
42259,1273,19,2.19,44.37,15.78,2021-10-20 18:20:48,0,2021-10-20,0.34999999999999987,1.9466666666666665,0.21126602503321035,0.31999999999999984,3.8200000000000003,41.9,2.1421717951648915,4.050000000000004,0.6499999999999986,16.02,1.0311643903859264,2.6699999999999964,10.240761236840099,ANOMALY,2.6519320113405356,ANOMALY,-1,0.5262621168895673,ANOMALY,-1,1.1244111482115424,ANOMALY,0,ANOMALY
42308,1322,20,2.42,44.4,13.94,2021-10-20 18:25:15,0,2021-10-20,0.52,2.0666666666666664,0.30615900008546754,0.5,4.32,43.14333333333334,2.6671395414063617,9.190000000000005,1.8900000000000006,16.53,3.0018494299348215,2.0999999999999996,27.37740442800232,ANOMALY,4.649037010727178,ANOMALY,-1,0.6521546405953512,ANOMALY,-1,1.319315120471432,ANOMALY,0,ANOMALY
42309,1323,20,2.42,44.4,13.94,2021-10-20 18:25:20,0,2021-10-20,0.0,2.2466666666666666,0.30022213997860525,-0.52,0.0,42.96,2.494153162899183,-4.32,0.0,14.57,1.0911920087684013,1.8900000000000006,44.46177888482507,ANOMALY,7.061856672417102,ANOMALY,-1,0.6098306335783521,ANOMALY,-1,1.8772208241356634,ANOMALY,0,ANOMALY
42310,1324,20,1.93,44.95,19.39,2021-10-20 18:25:25,0,2021-10-20,0.49,2.2566666666666664,0.2829016319029165,-0.49,0.5500000000000043,44.583333333333336,0.3175426480543273,0.5500000000000043,5.450000000000001,15.756666666666668,3.1465589670834633,5.450000000000001,27.589835426221274,ANOMALY,4.948011508314503,ANOMALY,-1,0.6463333013887281,ANOMALY,-1,1.36894987653546,ANOMALY,0,ANOMALY
42311,1325,20,2.03,40.09,17.78,2021-10-20 18:25:30,0,2021-10-20,0.09999999999999987,2.1266666666666665,0.25890796305508523,0.5899999999999999,4.859999999999999,43.14666666666667,2.6613968763289217,-5.410000000000004,1.6099999999999994,17.036666666666665,2.8000059523746277,-7.0600000000000005,22.992580453644297,ANOMALY,4.572035109122272,ANOMALY,-1,0.5927674607444706,ANOMALY,-1,1.3184275211842014,ANOMALY,0,ANOMALY
42320,1334,20,2.42,44.4,13.94,2021-10-20 18:26:15,0,2021-10-20,0.48,2.153333333333333,0.2444040370643112,0.6400000000000001,0.7800000000000011,43.199999999999996,1.4561593319413855,-1.259999999999998,4.83,16.746666666666666,2.5084723106570945,-6.0699999999999985,15.691476316332162,ANOMALY,3.481934314510542,ANOMALY,-1,0.5913742590977763,ANOMALY,-1,1.1218348065984052,ANOMALY,0,ANOMALY
42330,1344,20,2.42,44.4,13.94,2021-10-20 18:27:05,0,2021-10-20,0.2599999999999998,2.23,0.16643316977093178,0.20999999999999952,0.490000000000002,42.88999999999999,2.2046995260125666,-3.059999999999995,2.6899999999999995,15.756666666666666,1.5736687495573445,-2.619999999999999,14.804584895189477,ANOMALY,3.8805832389711563,ANOMALY,-1,0.5518348482443528,ANOMALY,-1,1.2848326353962716,ANOMALY,0,ANOMALY
42332,1346,20,1.96,40.7,18.11,2021-10-20 18:27:15,0,2021-10-20,0.050000000000000044,2.0966666666666662,0.2811286775363435,0.56,3.1400000000000006,42.98,1.99429185426809,-2.5800000000000054,0.5199999999999996,16.546666666666663,2.27236294049462,-3.130000000000001,24.621273488168555,ANOMALY,3.8098513097249267,ANOMALY,-1,0.5355644044584258,ANOMALY,-1,1.1672899016760196,ANOMALY,0,ANOMALY
42385,1399,21,2.1,40.77,15.14,2021-10-20 18:32:01,0,2021-10-20,0.17999999999999972,2.063333333333333,0.2371356854910987,-0.6499999999999995,3.770000000000003,40.36666666666667,3.1842162824364344,10.100000000000001,3.210000000000001,16.853333333333335,1.6159311041419246,-4.490000000000002,18.02121793218331,ANOMALY,4.3235524749502865,ANOMALY,-1,0.5837762167410686,ANOMALY,-1,1.1095842272797574,ANOMALY,0,ANOMALY
42412,1426,21,2.16,42.83,19.57,2021-10-20 18:34:17,0,2021-10-20,0.3400000000000001,2.0866666666666664,0.2386070689089771,0.7999999999999998,0.060000000000002274,40.906666666666666,3.383405582151413,-5.950000000000003,1.8099999999999987,18.560000000000002,0.9230926280715295,2.3999999999999986,26.658874070853194,ANOMALY,4.190250727685709,ANOMALY,-1,0.5460216775039954,ANOMALY,-1,1.3762311856726388,ANOMALY,0,ANOMALY
42451,1465,22,1.86,40.22,16.35,2021-10-20 18:37:55,0,2021-10-20,0.020000000000000018,2.0533333333333332,0.3523256069793015,0.6399999999999999,3.8299999999999983,42.24333333333333,1.924170817088061,-5.419999999999995,1.25,17.303333333333335,0.8450049309520817,-0.8900000000000006,32.25784115130725,ANOMALY,3.8317605177524046,ANOMALY,-1,0.5418709382780033,ANOMALY,-1,1.1500125268317616,ANOMALY,0,ANOMALY
42558,54,1,2.17,43.65,16.28,2021-10-21 16:27:09,0,2021-10-21,0.29000000000000004,2.0033333333333334,0.1497776129244072,0.3700000000000001,1.4699999999999989,43.169999999999995,0.8574963556773525,2.969999999999999,0.5599999999999987,14.723333333333334,3.1934986039347613,-6.349999999999998,23.072764322565295,ANOMALY,3.6144393947628863,ANOMALY,-1,0.5120176484615369,ANOMALY,-1,1.2484852375832456,ANOMALY,0,ANOMALY
42599,95,2,1.82,41.57,15.09,2021-10-21 16:30:57,0,2021-10-21,0.16999999999999993,1.8733333333333333,0.10115993936995787,-0.34999999999999987,1.5399999999999991,41.373333333333335,1.256595930811998,4.030000000000001,0.4499999999999993,16.873333333333335,2.708474355302871,4.0,15.552662261205006,ANOMALY,2.8213244926721117,ANOMALY,-1,0.5044597275965925,ANOMALY,-1,1.204623984740874,ANOMALY,0,ANOMALY
42749,245,4,2.17,41.0,12.21,2021-10-21 16:44:10,0,2021-10-21,0.020000000000000018,2.17,0.01999999999999825,-0.06000000000000005,3.8900000000000006,43.04333333333333,1.952442914231637,-5.539999999999999,3.459999999999999,15.43,3.1069599289337453,-0.7199999999999989,15.048502948231217,ANOMALY,3.8337729026977585,ANOMALY,-1,0.5667390760310604,ANOMALY,-1,1.3960034952072402,ANOMALY,0,ANOMALY
42829,325,5,1.82,43.56,19.47,2021-10-21 16:51:13,0,2021-10-21,0.53,2.01,0.295127091267474,-1.02,3.530000000000001,41.4,1.8929606440705196,4.109999999999999,3.959999999999999,17.37,1.9908792027644493,5.579999999999998,15.183909449923073,ANOMALY,3.5602812527712944,ANOMALY,-1,0.6170044175432323,ANOMALY,-1,1.2252113015451853,ANOMALY,0,ANOMALY
42830,326,5,1.89,40.53,16.33,2021-10-21 16:51:18,0,2021-10-21,0.06999999999999984,2.0199999999999996,0.2879236009777594,0.5999999999999999,3.030000000000001,41.373333333333335,1.9101396109534003,-6.560000000000002,3.1400000000000006,17.103333333333335,2.090199352533949,-7.1,19.044120482526264,ANOMALY,3.7070808247924782,ANOMALY,-1,0.5443540065078993,ANOMALY,-1,1.3250816507127072,ANOMALY,0,ANOMALY
42928,424,7,1.91,42.83,11.57,2021-10-21 17:00:10,0,2021-10-21,0.0,1.9133333333333333,0.005773502691895001,0.010000000000000009,0.0,42.90333333333333,0.12701705922167492,0.21999999999999886,0.0,14.200000000000001,4.555293623906146,7.890000000000001,51.664909115309094,ANOMALY,6.942683616527631,ANOMALY,-1,0.5772434058591809,ANOMALY,-1,1.7450702867913754,ANOMALY,0,ANOMALY
42929,425,7,1.93,41.59,19.33,2021-10-21 17:00:15,0,2021-10-21,0.020000000000000018,1.9166666666666667,0.011547005383791813,0.020000000000000018,1.2399999999999949,42.416666666666664,0.7159143337951364,-1.2399999999999949,7.759999999999998,14.156666666666666,4.480238088911492,7.759999999999998,26.304882103615697,ANOMALY,4.49906119918902,ANOMALY,-1,0.5492252943142372,ANOMALY,-1,1.1028421915348203,ANOMALY,0,ANOMALY
42930,426,7,1.88,41.95,19.97,2021-10-21 17:00:20,0,2021-10-21,0.050000000000000044,1.9066666666666665,0.025166114784235617,-0.07000000000000006,0.35999999999999943,42.123333333333335,0.6379132647416469,1.5999999999999943,0.6400000000000006,16.956666666666667,4.675952665856801,-7.119999999999997,41.078184599884196,ANOMALY,3.991771649817493,ANOMALY,-1,0.499215186303534,ANOMALY,-1,1.188466169550285,ANOMALY,0,ANOMALY
43030,526,8,2.25,42.07,19.91,2021-10-21 17:09:02,0,2021-10-21,0.3799999999999999,2.0966666666666662,0.20033305601755638,0.6799999999999997,1.1700000000000017,42.63333333333333,2.073218110410316,5.200000000000003,4.640000000000001,17.623333333333335,2.3207182796137356,7.060000000000002,12.885793916222353,ANOMALY,2.7640536726572447,ANOMALY,-1,0.5634668125890029,ANOMALY,-1,1.2089750703013786,ANOMALY,0,ANOMALY
43031,527,8,1.82,41.29,18.12,2021-10-21 17:09:07,0,2021-10-21,0.42999999999999994,1.9799999999999998,0.23515952032609733,-0.8099999999999998,0.7800000000000011,41.419999999999995,0.5957348403443083,-1.9500000000000028,1.7899999999999991,17.76666666666667,2.3400925907607437,-6.43,14.780800603932011,ANOMALY,2.7622072198896297,ANOMALY,-1,0.5314558414139734,ANOMALY,-1,1.203364707453335,ANOMALY,0,ANOMALY
43066,562,9,2.22,37.8,15.89,2021-10-21 17:12:25,0,2021-10-21,0.40000000000000013,2.013333333333333,0.2003330560175564,0.5800000000000001,5.650000000000006,40.93,2.873969380491021,-7.560000000000009,2.469999999999999,17.353333333333335,1.2967780586258089,-3.0199999999999996,10.800091906225376,ANOMALY,3.241750408223885,ANOMALY,-1,0.5881267104506314,ANOMALY,-1,1.125845757178426,ANOMALY,0,ANOMALY
43067,563,9,1.81,43.09,16.86,2021-10-21 17:12:30,0,2021-10-21,0.41000000000000014,1.95,0.23388031127053,-0.8100000000000003,5.290000000000006,41.446666666666665,3.163231470084557,10.940000000000012,0.9699999999999989,17.036666666666665,1.2444409722173746,3.4399999999999977,13.278681994777878,ANOMALY,3.6499068807890858,ANOMALY,-1,0.5965309604548859,ANOMALY,-1,1.1818312817068874,ANOMALY,0,ANOMALY
43108,604,9,2.13,42.23,12.55,2021-10-21 17:15:55,0,2021-10-21,0.30999999999999983,2.0066666666666673,0.16441816606851395,0.5599999999999996,1.4899999999999949,41.01,1.109909906253608,0.8099999999999952,5.550000000000001,15.560000000000002,2.804692496513658,-7.620000000000001,11.896307397423966,ANOMALY,3.2508523921990173,ANOMALY,-1,0.5509111191754927,ANOMALY,-1,1.1169848562547768,ANOMALY,0,ANOMALY
43109,605,9,2.19,43.75,19.36,2021-10-21 17:16:00,0,2021-10-21,0.06000000000000005,2.046666666666667,0.19857828011475392,-0.24999999999999978,1.5200000000000031,42.24,1.5050249167372394,0.030000000000008242,6.809999999999999,16.67,3.623216802787269,12.36,17.989288933661722,ANOMALY,4.023346228630028,ANOMALY,-1,0.566387792445656,ANOMALY,-1,1.1229765702270136,ANOMALY,0,ANOMALY
43129,625,10,1.97,40.09,13.27,2021-10-21 17:18:03,0,2021-10-21,0.1499999999999999,1.99,0.1808314132002513,0.51,0.75,40.76,0.633798075099629,-0.240000000000002,6.68,17.096666666666668,3.4447254365672344,-8.559999999999999,14.13618107038867,ANOMALY,3.592544489871208,ANOMALY,-1,0.5677939409292961,ANOMALY,-1,1.3134954633104652,ANOMALY,0,ANOMALY
43130,626,10,2.1,44.2,17.39,2021-10-21 17:18:08,0,2021-10-21,0.13000000000000012,1.9633333333333336,0.140118997046558,-0.019999999999999796,4.109999999999999,41.71,2.1887667760636362,4.859999999999999,4.120000000000001,16.87,3.370222544580697,10.8,12.09247205478408,ANOMALY,3.8981447137969125,ANOMALY,-1,0.5260267757077312,ANOMALY,-1,1.3719981657956943,ANOMALY,0,ANOMALY
43173,669,10,1.97,40.09,13.27,2021-10-21 17:21:43,0,2021-10-21,0.15000000000000013,1.9766666666666668,0.14011899704655734,-0.43000000000000016,0.35999999999999943,41.81666666666666,2.6849456853600056,4.099999999999994,4.02,16.30333333333333,2.6798756190042314,-2.9599999999999973,17.755331968945644,ANOMALY,3.8789418181015947,ANOMALY,-1,0.5123476615610968,ANOMALY,-1,1.4182349575214572,ANOMALY,0,ANOMALY
43202,698,11,1.82,40.48,18.36,2021-10-21 17:24:30,0,2021-10-21,0.030000000000000027,1.9533333333333334,0.20550750189064457,0.30999999999999983,3.690000000000005,41.9,1.986428956695913,-6.810000000000009,2.59,16.55666666666667,1.56596083390784,2.3599999999999994,11.586171051999138,ANOMALY,2.632617089600825,ANOMALY,-1,0.4984536178374191,ANOMALY,-1,1.0943881108875642,ANOMALY,0,ANOMALY
43245,741,11,1.92,40.72,18.42,2021-10-21 17:28:05,0,2021-10-21,0.08000000000000007,2.1300000000000003,0.2971531591620722,0.3900000000000001,3.1000000000000014,41.65,1.885656384392467,-6.510000000000005,1.0700000000000003,18.46666666666667,1.1407161493261087,3.349999999999998,21.076222132490123,ANOMALY,3.3642286781998267,ANOMALY,-1,0.5104364313519734,ANOMALY,-1,1.0976223646352303,ANOMALY,0,ANOMALY
43358,854,13,1.82,41.42,16.78,2021-10-21 17:38:13,0,2021-10-21,0.3600000000000001,1.9466666666666665,0.202319878739913,-0.7000000000000002,0.4299999999999997,42.42333333333334,2.1211396307959918,4.299999999999997,0.07000000000000028,16.263333333333335,0.8350049900050394,-1.3399999999999999,13.744583887986012,ANOMALY,2.8262050324980805,ANOMALY,-1,0.5114515125715324,ANOMALY,-1,1.1176802418069287,ANOMALY,0,ANOMALY
43380,876,13,2.15,44.23,19.21,2021-10-21 17:40:03,0,2021-10-21,0.029999999999999805,2.063333333333333,0.12503332889007268,-0.17000000000000037,0.10000000000000142,43.28666666666667,1.7212301802296224,-3.1300000000000026,5.450000000000001,17.173333333333336,2.974396297290139,10.240000000000002,12.834867366571316,ANOMALY,3.246761429576366,ANOMALY,-1,0.5194350385910246,ANOMALY,-1,1.260445964857428,ANOMALY,0,ANOMALY
43423,919,14,1.82,42.87,13.04,2021-10-21 17:44:01,0,2021-10-21,0.2899999999999998,1.92,0.16462077633154354,-0.5699999999999996,0.8099999999999952,41.70333333333333,1.3800120772418318,-1.0700000000000074,6.91,16.026666666666667,3.5489482009932742,-11.77,16.633279530008455,ANOMALY,3.9771261691474074,ANOMALY,-1,0.5811834685750324,ANOMALY,-1,1.1253062985194402,ANOMALY,0,ANOMALY
